customer_id,segment,txn_year,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total_score,rfm_segment
C05745,Budget Shopper,2023,325,1,24.14,1,1,1,3,Inactive
C05750,Budget Shopper,2023,247,1,4.66,1,1,1,3,Inactive
C05823,Budget Shopper,2023,202,1,16.23,1,1,1,3,Inactive
C05828,Regular,2023,276,1,9.75,1,1,1,3,Inactive
C05844,Regular,2023,287,1,45.2,1,1,1,3,Inactive
C05850,Occasional Visitor,2023,190,1,10.07,1,1,1,3,Inactive
C05852,Budget Shopper,2023,218,1,10.46,1,1,1,3,Inactive
C05868,Budget Shopper,2023,268,1,17.46,1,1,1,3,Inactive
C05872,Budget Shopper,2023,298,1,11.73,1,1,1,3,Inactive
C05877,Budget Shopper,2023,312,1,12.66,1,1,1,3,Inactive
C05886,Budget Shopper,2023,250,1,34.52,1,1,1,3,Inactive
C05906,Regular,2023,283,1,29.46,1,1,1,3,Inactive
C05916,Premium,2023,209,1,18.09,1,1,1,3,Inactive
C05929,Budget Shopper,2023,258,1,5.98,1,1,1,3,Inactive
C05936,Budget Shopper,2023,268,1,26.9,1,1,1,3,Inactive
C05937,Regular,2023,277,1,13.51,1,1,1,3,Inactive
C05955,Regular,2023,245,1,37.69,1,1,1,3,Inactive
C05978,Budget Shopper,2023,264,1,16.23,1,1,1,3,Inactive
C05990,Budget Shopper,2023,319,1,27.73,1,1,1,3,Inactive
C06000,Regular,2023,352,1,41.59,1,1,1,3,Inactive
C06016,Budget Shopper,2023,294,1,38.95,1,1,1,3,Inactive
C06027,Budget Shopper,2023,227,1,29.54,1,1,1,3,Inactive
C06032,Budget Shopper,2023,266,1,48.14,1,1,1,3,Inactive
C06041,Budget Shopper,2023,191,1,29.54,1,1,1,3,Inactive
C06048,Budget Shopper,2023,288,1,11.8,1,1,1,3,Inactive
C06067,Budget Shopper,2023,298,1,30,1,1,1,3,Inactive
C06081,Budget Shopper,2023,242,1,20.59,1,1,1,3,Inactive
C06083,Budget Shopper,2023,232,1,30.96,1,1,1,3,Inactive
C06089,Premium,2023,194,1,35.09,1,1,1,3,Inactive
C06091,Budget Shopper,2023,289,1,32.21,1,1,1,3,Inactive
C06105,Occasional Visitor,2023,188,1,31.72,1,1,1,3,Inactive
C06119,Budget Shopper,2023,326,1,15.76,1,1,1,3,Inactive
C06120,Budget Shopper,2023,340,1,42.95,1,1,1,3,Inactive
C06137,Budget Shopper,2023,181,1,21.46,1,1,1,3,Inactive
C06166,Regular,2023,357,1,47.81,1,1,1,3,Inactive
C06189,Regular,2023,348,1,21.01,1,1,1,3,Inactive
C06191,Budget Shopper,2023,238,1,12.7,1,1,1,3,Inactive
C06222,Regular,2023,358,1,30.24,1,1,1,3,Inactive
C06233,Budget Shopper,2023,328,1,29.24,1,1,1,3,Inactive
C06253,Regular,2023,241,1,26.06,1,1,1,3,Inactive
C06283,Budget Shopper,2023,233,1,3.47,1,1,1,3,Inactive
C06389,Budget Shopper,2023,268,1,43.47,1,1,1,3,Inactive
C06425,Budget Shopper,2023,304,1,29.44,1,1,1,3,Inactive
C06450,Budget Shopper,2023,208,1,30.26,1,1,1,3,Inactive
C06463,Budget Shopper,2023,297,1,11.14,1,1,1,3,Inactive
C06468,Occasional Visitor,2023,195,1,38.44,1,1,1,3,Inactive
C06474,Budget Shopper,2023,185,1,28.08,1,1,1,3,Inactive
C06515,Regular,2023,356,1,4.7,1,1,1,3,Inactive
C06523,Budget Shopper,2023,360,1,19.03,1,1,1,3,Inactive
C06535,Budget Shopper,2023,226,1,37.82,1,1,1,3,Inactive
C06553,Budget Shopper,2023,302,1,8.21,1,1,1,3,Inactive
C06568,Regular,2023,236,1,46.35,1,1,1,3,Inactive
C06575,Regular,2023,209,1,16.42,1,1,1,3,Inactive
C06602,Budget Shopper,2023,356,1,15.5,1,1,1,3,Inactive
C06650,Premium,2023,340,1,21.18,1,1,1,3,Inactive
C06651,Occasional Visitor,2023,334,1,29.88,1,1,1,3,Inactive
C06666,Premium,2023,305,1,17.21,1,1,1,3,Inactive
C06679,Regular,2023,363,1,15.24,1,1,1,3,Inactive
C06697,Budget Shopper,2023,302,1,6.84,1,1,1,3,Inactive
C06751,Budget Shopper,2023,196,1,25.07,1,1,1,3,Inactive
C06760,Budget Shopper,2023,308,1,17.92,1,1,1,3,Inactive
C06822,Regular,2023,211,1,17.34,1,1,1,3,Inactive
C06829,Premium,2023,354,1,10.66,1,1,1,3,Inactive
C06925,Budget Shopper,2023,213,1,24.68,1,1,1,3,Inactive
C06929,Occasional Visitor,2023,258,1,30.73,1,1,1,3,Inactive
C06930,Budget Shopper,2023,189,1,18.16,1,1,1,3,Inactive
C06987,Budget Shopper,2023,195,1,38.89,1,1,1,3,Inactive
C06989,Budget Shopper,2023,192,1,5.87,1,1,1,3,Inactive
C07057,Budget Shopper,2023,236,1,26.9,1,1,1,3,Inactive
C07088,Budget Shopper,2023,235,1,39.89,1,1,1,3,Inactive
C07090,Regular,2023,213,1,11.41,1,1,1,3,Inactive
C07093,Premium,2023,278,1,11.06,1,1,1,3,Inactive
C07118,Budget Shopper,2023,187,1,26.88,1,1,1,3,Inactive
C07124,Budget Shopper,2023,190,1,12.71,1,1,1,3,Inactive
C07129,Regular,2023,363,1,11.91,1,1,1,3,Inactive
C07149,Regular,2023,203,1,29.83,1,1,1,3,Inactive
C07152,Occasional Visitor,2023,185,1,41.29,1,1,1,3,Inactive
C07157,Occasional Visitor,2023,337,1,10.01,1,1,1,3,Inactive
C07167,Budget Shopper,2023,215,1,23.83,1,1,1,3,Inactive
C07186,Budget Shopper,2023,305,1,29.3,1,1,1,3,Inactive
C07188,Budget Shopper,2023,214,1,23.15,1,1,1,3,Inactive
C07205,Regular,2023,355,1,10.07,1,1,1,3,Inactive
C07218,Budget Shopper,2023,310,1,15.36,1,1,1,3,Inactive
C07226,Budget Shopper,2023,336,1,39.89,1,1,1,3,Inactive
C07228,Budget Shopper,2023,352,1,36.53,1,1,1,3,Inactive
C07278,Regular,2023,340,1,34.24,1,1,1,3,Inactive
C07283,Budget Shopper,2023,217,1,24.03,1,1,1,3,Inactive
C07311,Budget Shopper,2023,248,1,38.73,1,1,1,3,Inactive
C07351,Budget Shopper,2023,249,1,34.98,1,1,1,3,Inactive
C07352,Occasional Visitor,2023,339,1,32.04,1,1,1,3,Inactive
C07356,Premium,2023,258,1,21.35,1,1,1,3,Inactive
C07377,Occasional Visitor,2023,340,1,22.45,1,1,1,3,Inactive
C07438,Budget Shopper,2023,272,1,45.2,1,1,1,3,Inactive
C07483,Premium,2023,349,1,19.87,1,1,1,3,Inactive
C07499,Budget Shopper,2023,236,1,8.58,1,1,1,3,Inactive
C07519,Budget Shopper,2023,284,1,23.72,1,1,1,3,Inactive
C07521,Regular,2023,279,1,8.25,1,1,1,3,Inactive
C07535,Occasional Visitor,2023,213,1,10.92,1,1,1,3,Inactive
C07552,Budget Shopper,2023,183,1,48.9,1,1,1,3,Inactive
C07577,Budget Shopper,2023,202,1,31.98,1,1,1,3,Inactive
C07600,Occasional Visitor,2023,202,1,17.85,1,1,1,3,Inactive
C07652,Regular,2023,215,1,24.38,1,1,1,3,Inactive
C07653,Budget Shopper,2023,324,1,29.91,1,1,1,3,Inactive
C07668,Regular,2023,258,1,23.68,1,1,1,3,Inactive
C07675,Regular,2023,309,1,21.18,1,1,1,3,Inactive
C07700,Budget Shopper,2023,355,1,20.23,1,1,1,3,Inactive
C07738,Budget Shopper,2023,320,1,41.74,1,1,1,3,Inactive
C07748,Budget Shopper,2023,230,1,4.03,1,1,1,3,Inactive
C07753,Premium,2023,248,1,17.05,1,1,1,3,Inactive
C07778,Budget Shopper,2023,317,1,13.52,1,1,1,3,Inactive
C07781,Budget Shopper,2023,340,1,33.56,1,1,1,3,Inactive
C07807,Regular,2023,348,1,4.81,1,1,1,3,Inactive
C07841,Budget Shopper,2023,268,1,43.66,1,1,1,3,Inactive
C07842,Budget Shopper,2023,184,1,12.53,1,1,1,3,Inactive
C07845,Budget Shopper,2023,209,1,19.29,1,1,1,3,Inactive
C07870,Budget Shopper,2023,344,1,23.86,1,1,1,3,Inactive
C07898,Occasional Visitor,2023,196,1,4.03,1,1,1,3,Inactive
C07925,Budget Shopper,2023,247,1,9.8,1,1,1,3,Inactive
C07930,Budget Shopper,2023,183,1,39.88,1,1,1,3,Inactive
C07937,Budget Shopper,2023,219,1,5.7,1,1,1,3,Inactive
C07938,Budget Shopper,2023,318,1,26.16,1,1,1,3,Inactive
C07940,Budget Shopper,2023,337,1,12.34,1,1,1,3,Inactive
C07945,Budget Shopper,2023,232,1,20.23,1,1,1,3,Inactive
C07964,Budget Shopper,2023,243,1,39.62,1,1,1,3,Inactive
C07985,Budget Shopper,2023,230,1,48.9,1,1,1,3,Inactive
C07998,Budget Shopper,2023,196,1,20.14,1,1,1,3,Inactive
C08004,Premium,2023,276,1,30.97,1,1,1,3,Inactive
C08027,Premium,2023,264,1,35.36,1,1,1,3,Inactive
C08034,Budget Shopper,2023,269,1,46.47,1,1,1,3,Inactive
C08047,Occasional Visitor,2023,266,1,33.55,1,1,1,3,Inactive
C08076,Budget Shopper,2023,320,1,21.32,1,1,1,3,Inactive
C08080,Budget Shopper,2023,213,1,21.52,1,1,1,3,Inactive
C08084,Budget Shopper,2023,352,1,30.97,1,1,1,3,Inactive
C08092,Budget Shopper,2023,317,1,16.47,1,1,1,3,Inactive
C08093,Occasional Visitor,2023,282,1,15.11,1,1,1,3,Inactive
C08114,Budget Shopper,2023,305,1,43.06,1,1,1,3,Inactive
C08144,Regular,2023,362,1,27.22,1,1,1,3,Inactive
C08147,Budget Shopper,2023,281,1,10.47,1,1,1,3,Inactive
C08149,Budget Shopper,2023,212,1,16.97,1,1,1,3,Inactive
C08164,Regular,2023,259,1,5.08,1,1,1,3,Inactive
C08178,Regular,2023,278,1,19.79,1,1,1,3,Inactive
C08182,Regular,2023,266,1,18.88,1,1,1,3,Inactive
C08197,Budget Shopper,2023,228,1,48.71,1,1,1,3,Inactive
C08202,Budget Shopper,2023,356,1,14.01,1,1,1,3,Inactive
C08211,Occasional Visitor,2023,336,1,33.26,1,1,1,3,Inactive
C08270,Regular,2023,321,1,4.6,1,1,1,3,Inactive
C08272,Occasional Visitor,2023,364,1,5.61,1,1,1,3,Inactive
C08285,Budget Shopper,2023,205,1,17.21,1,1,1,3,Inactive
C08302,Budget Shopper,2023,220,1,20.37,1,1,1,3,Inactive
C08380,Regular,2023,315,1,38.73,1,1,1,3,Inactive
C08387,Regular,2023,218,1,31.58,1,1,1,3,Inactive
C08428,Occasional Visitor,2023,214,1,34.98,1,1,1,3,Inactive
C08451,Budget Shopper,2023,310,1,16.23,1,1,1,3,Inactive
C08454,Budget Shopper,2023,210,1,9.67,1,1,1,3,Inactive
C08473,Budget Shopper,2023,233,1,8.92,1,1,1,3,Inactive
C08502,Budget Shopper,2023,189,1,5.32,1,1,1,3,Inactive
C08507,Budget Shopper,2023,320,1,20.98,1,1,1,3,Inactive
C08539,Budget Shopper,2023,358,1,48.08,1,1,1,3,Inactive
C08601,Budget Shopper,2023,316,1,28.02,1,1,1,3,Inactive
C08602,Budget Shopper,2023,345,1,48.48,1,1,1,3,Inactive
C08640,Budget Shopper,2023,194,1,20.99,1,1,1,3,Inactive
C08664,Budget Shopper,2023,316,1,48.08,1,1,1,3,Inactive
C08672,Occasional Visitor,2023,325,1,21.4,1,1,1,3,Inactive
C08711,Budget Shopper,2023,227,1,9.7,1,1,1,3,Inactive
C08717,Budget Shopper,2023,311,1,10.27,1,1,1,3,Inactive
C08755,Budget Shopper,2023,289,1,24.07,1,1,1,3,Inactive
C08776,Regular,2023,193,1,39.72,1,1,1,3,Inactive
C08799,Regular,2023,312,1,42.37,1,1,1,3,Inactive
C08811,Occasional Visitor,2023,316,1,14.73,1,1,1,3,Inactive
C08828,Budget Shopper,2023,211,1,17.94,1,1,1,3,Inactive
C08840,Budget Shopper,2023,290,1,12.92,1,1,1,3,Inactive
C08857,Occasional Visitor,2023,337,1,22.8,1,1,1,3,Inactive
C08860,Budget Shopper,2023,207,1,14.51,1,1,1,3,Inactive
C08864,Budget Shopper,2023,356,1,20.35,1,1,1,3,Inactive
C08874,Budget Shopper,2023,301,1,39.62,1,1,1,3,Inactive
C08878,Budget Shopper,2023,316,1,18.65,1,1,1,3,Inactive
C08882,Regular,2023,257,1,15.36,1,1,1,3,Inactive
C08895,Budget Shopper,2023,253,1,27.23,1,1,1,3,Inactive
C08916,Regular,2023,341,1,38.26,1,1,1,3,Inactive
C08917,Budget Shopper,2023,215,1,41.59,1,1,1,3,Inactive
C08919,Premium,2023,244,1,23.46,1,1,1,3,Inactive
C08935,Occasional Visitor,2023,229,1,31.56,1,1,1,3,Inactive
C08950,Budget Shopper,2023,236,1,30.26,1,1,1,3,Inactive
C08961,Regular,2023,247,1,22.16,1,1,1,3,Inactive
C09039,Budget Shopper,2023,277,1,16.16,1,1,1,3,Inactive
C09064,Budget Shopper,2023,326,1,4.81,1,1,1,3,Inactive
C09070,Budget Shopper,2023,207,1,18.91,1,1,1,3,Inactive
C09084,Budget Shopper,2023,351,1,9.26,1,1,1,3,Inactive
C09099,Occasional Visitor,2023,324,1,43.57,1,1,1,3,Inactive
C09101,Regular,2023,323,1,22.53,1,1,1,3,Inactive
C09130,Budget Shopper,2023,305,1,13.79,1,1,1,3,Inactive
C09146,Budget Shopper,2023,226,1,49.37,1,1,1,3,Inactive
C09147,Regular,2023,254,1,20.99,1,1,1,3,Inactive
C09153,Occasional Visitor,2023,238,1,43.47,1,1,1,3,Inactive
C09158,Budget Shopper,2023,307,1,28.96,1,1,1,3,Inactive
C09191,Budget Shopper,2023,194,1,38.58,1,1,1,3,Inactive
C09200,Budget Shopper,2023,343,1,42.95,1,1,1,3,Inactive
C09221,Regular,2023,293,1,32.94,1,1,1,3,Inactive
C09254,Premium,2023,203,1,49.71,1,1,1,3,Inactive
C09296,Budget Shopper,2023,305,1,5.61,1,1,1,3,Inactive
C09325,Regular,2023,357,1,7.72,1,1,1,3,Inactive
C09336,Regular,2023,277,1,35.36,1,1,1,3,Inactive
C09338,Regular,2023,282,1,40.48,1,1,1,3,Inactive
C09421,Budget Shopper,2023,222,1,21.29,1,1,1,3,Inactive
C09438,Regular,2023,222,1,38.95,1,1,1,3,Inactive
C09456,Budget Shopper,2023,282,1,25.15,1,1,1,3,Inactive
C09464,Occasional Visitor,2023,248,1,19.03,1,1,1,3,Inactive
C09465,Budget Shopper,2023,291,1,18.16,1,1,1,3,Inactive
C09470,Premium,2023,247,1,19.12,1,1,1,3,Inactive
C09474,Regular,2023,347,1,31.08,1,1,1,3,Inactive
C09480,Occasional Visitor,2023,277,1,43.98,1,1,1,3,Inactive
C09513,Premium,2023,279,1,19.87,1,1,1,3,Inactive
C09514,Budget Shopper,2023,344,1,27.11,1,1,1,3,Inactive
C09527,Budget Shopper,2023,238,1,12.98,1,1,1,3,Inactive
C09591,Budget Shopper,2023,186,1,9.8,1,1,1,3,Inactive
C09597,Regular,2023,278,1,7.3,1,1,1,3,Inactive
C09643,Budget Shopper,2023,183,1,29.17,1,1,1,3,Inactive
C09681,Budget Shopper,2023,307,1,29.17,1,1,1,3,Inactive
C09682,Occasional Visitor,2023,335,1,12.54,1,1,1,3,Inactive
C09736,Budget Shopper,2023,304,1,18.25,1,1,1,3,Inactive
C09753,Budget Shopper,2023,345,1,45.31,1,1,1,3,Inactive
C09763,Budget Shopper,2023,274,1,15.79,1,1,1,3,Inactive
C09772,Premium,2023,265,1,47.27,1,1,1,3,Inactive
C09775,Budget Shopper,2023,311,1,19.85,1,1,1,3,Inactive
C09807,Budget Shopper,2023,218,1,19.76,1,1,1,3,Inactive
C09849,Budget Shopper,2023,300,1,33.25,1,1,1,3,Inactive
C09858,Regular,2023,194,1,14.51,1,1,1,3,Inactive
C09901,Budget Shopper,2023,315,1,16.89,1,1,1,3,Inactive
C09925,Occasional Visitor,2023,188,1,9.81,1,1,1,3,Inactive
C09975,Budget Shopper,2023,185,1,31.61,1,1,1,3,Inactive
C00072,VIP,2024,25,17,1427.96,5,5,5,15,Champion
C00101,Premium,2024,20,13,1251.48,5,5,5,15,Champion
C00147,Regular,2024,10,13,1042.04,5,5,5,15,Champion
C00178,VIP,2024,19,20,2536.73,5,5,5,15,Champion
C00180,VIP,2024,23,17,1878.78,5,5,5,15,Champion
C00197,VIP,2024,1,21,2813.59,5,5,5,15,Champion
C00225,VIP,2024,27,19,3428.16,5,5,5,15,Champion
C00234,VIP,2024,29,17,1181.76,5,5,5,15,Champion
C00251,VIP,2024,17,17,1544.5,5,5,5,15,Champion
C00255,Premium,2024,27,15,1627.85,5,5,5,15,Champion
C00278,VIP,2024,30,20,1259.8,5,5,5,15,Champion
C00279,VIP,2024,22,21,1833.25,5,5,5,15,Champion
C00320,VIP,2024,5,16,1070.67,5,5,5,15,Champion
C00324,Premium,2024,5,17,1764.62,5,5,5,15,Champion
C00346,VIP,2024,5,21,3286.52,5,5,5,15,Champion
C00367,Premium,2024,7,13,1021.84,5,5,5,15,Champion
C00369,VIP,2024,2,26,4138.39,5,5,5,15,Champion
C00381,VIP,2024,7,21,1354.12,5,5,5,15,Champion
C00389,VIP,2024,11,13,1270.05,5,5,5,15,Champion
C00425,Premium,2024,19,14,1260.93,5,5,5,15,Champion
C00462,VIP,2024,17,15,3421.04,5,5,5,15,Champion
C00501,VIP,2024,1,26,2763.73,5,5,5,15,Champion
C00550,Regular,2024,5,17,1706.86,5,5,5,15,Champion
C00572,Regular,2024,8,14,3015.08,5,5,5,15,Champion
C00637,Premium,2024,11,14,1009.03,5,5,5,15,Champion
C00661,VIP,2024,4,18,3782.69,5,5,5,15,Champion
C00673,Premium,2024,20,15,1228.81,5,5,5,15,Champion
C00703,VIP,2024,25,19,1664.48,5,5,5,15,Champion
C00720,Regular,2024,21,14,1156.44,5,5,5,15,Champion
C00757,VIP,2024,22,16,1765.56,5,5,5,15,Champion
C00760,Premium,2024,25,18,1753.52,5,5,5,15,Champion
C00775,VIP,2024,21,16,1713.45,5,5,5,15,Champion
C00781,VIP,2024,9,24,1136.21,5,5,5,15,Champion
C00816,VIP,2024,22,24,1593.64,5,5,5,15,Champion
C00852,VIP,2024,16,26,1838.66,5,5,5,15,Champion
C00853,VIP,2024,20,18,1036.86,5,5,5,15,Champion
C00857,VIP,2024,16,28,1337.41,5,5,5,15,Champion
C00882,VIP,2024,11,18,1137.08,5,5,5,15,Champion
C00985,VIP,2024,11,20,1805.24,5,5,5,15,Champion
C00994,VIP,2024,23,27,3327.58,5,5,5,15,Champion
C01041,Premium,2024,3,13,1016.59,5,5,5,15,Champion
C01073,VIP,2024,23,21,1949.75,5,5,5,15,Champion
C01074,VIP,2024,20,22,2351.45,5,5,5,15,Champion
C01119,VIP,2024,1,17,1328.72,5,5,5,15,Champion
C01149,VIP,2024,1,20,1143,5,5,5,15,Champion
C01159,Premium,2024,19,18,2124.35,5,5,5,15,Champion
C01189,Premium,2024,23,15,1969.21,5,5,5,15,Champion
C01192,VIP,2024,14,17,1629.01,5,5,5,15,Champion
C01228,VIP,2024,15,17,1749.66,5,5,5,15,Champion
C01240,VIP,2024,30,15,1116.35,5,5,5,15,Champion
C01265,Premium,2024,27,14,1236.56,5,5,5,15,Champion
C01278,VIP,2024,19,21,1750.27,5,5,5,15,Champion
C01335,VIP,2024,12,28,2264.96,5,5,5,15,Champion
C01371,VIP,2024,12,21,1475.65,5,5,5,15,Champion
C01388,VIP,2024,20,18,2034.76,5,5,5,15,Champion
C01408,VIP,2024,10,14,1839.52,5,5,5,15,Champion
C01418,VIP,2024,27,20,1470.14,5,5,5,15,Champion
C01458,VIP,2024,11,22,1942.6,5,5,5,15,Champion
C01488,VIP,2024,9,19,1544.04,5,5,5,15,Champion
C01514,VIP,2024,29,18,1216.67,5,5,5,15,Champion
C01580,VIP,2024,12,18,1344.18,5,5,5,15,Champion
C01633,Premium,2024,12,14,1327.92,5,5,5,15,Champion
C01648,VIP,2024,6,24,1474.61,5,5,5,15,Champion
C01666,Premium,2024,10,13,1447.35,5,5,5,15,Champion
C01674,Premium,2024,2,14,1518.88,5,5,5,15,Champion
C01675,VIP,2024,15,18,1375.28,5,5,5,15,Champion
C01681,Premium,2024,16,14,1283.5,5,5,5,15,Champion
C01700,VIP,2024,6,21,1443.15,5,5,5,15,Champion
C01713,VIP,2024,12,25,2086.53,5,5,5,15,Champion
C01727,VIP,2024,3,21,1743.3,5,5,5,15,Champion
C01734,VIP,2024,15,22,1678.05,5,5,5,15,Champion
C01746,Premium,2024,23,15,2616.8,5,5,5,15,Champion
C01752,VIP,2024,2,16,1281.41,5,5,5,15,Champion
C01759,VIP,2024,30,17,1392.87,5,5,5,15,Champion
C01874,VIP,2024,10,13,1445.07,5,5,5,15,Champion
C01888,VIP,2024,2,17,1142.58,5,5,5,15,Champion
C01954,VIP,2024,9,16,1060.98,5,5,5,15,Champion
C01972,Premium,2024,16,14,1082.24,5,5,5,15,Champion
C01980,VIP,2024,3,18,1217.16,5,5,5,15,Champion
C01985,VIP,2024,26,21,1060.87,5,5,5,15,Champion
C02082,Premium,2024,17,18,1318.44,5,5,5,15,Champion
C02094,VIP,2024,6,15,1215.3,5,5,5,15,Champion
C02103,VIP,2024,25,20,2484.95,5,5,5,15,Champion
C02140,VIP,2024,28,22,1645.32,5,5,5,15,Champion
C02166,VIP,2024,30,19,1000.94,5,5,5,15,Champion
C02218,VIP,2024,13,20,2538.95,5,5,5,15,Champion
C02233,VIP,2024,21,17,1704.68,5,5,5,15,Champion
C02256,VIP,2024,7,19,1083.7,5,5,5,15,Champion
C02363,VIP,2024,12,18,1620.8,5,5,5,15,Champion
C02370,Regular,2024,11,16,1123.39,5,5,5,15,Champion
C02424,VIP,2024,30,20,2110.35,5,5,5,15,Champion
C02479,VIP,2024,24,18,1194.17,5,5,5,15,Champion
C02493,VIP,2024,25,14,1644.07,5,5,5,15,Champion
C02501,Premium,2024,1,13,1519.83,5,5,5,15,Champion
C02507,VIP,2024,14,19,1129.96,5,5,5,15,Champion
C02524,VIP,2024,16,15,1215.56,5,5,5,15,Champion
C02526,VIP,2024,1,20,1400.53,5,5,5,15,Champion
C02577,VIP,2024,10,16,1589.24,5,5,5,15,Champion
C02579,VIP,2024,8,20,1162.94,5,5,5,15,Champion
C02598,VIP,2024,4,18,3844.05,5,5,5,15,Champion
C02620,VIP,2024,10,17,1582.08,5,5,5,15,Champion
C02643,VIP,2024,8,21,1880.42,5,5,5,15,Champion
C02670,Regular,2024,12,14,1218.13,5,5,5,15,Champion
C02681,VIP,2024,11,20,1518.54,5,5,5,15,Champion
C02692,VIP,2024,16,19,1585.43,5,5,5,15,Champion
C02694,VIP,2024,27,15,2776.03,5,5,5,15,Champion
C02706,VIP,2024,15,19,1521.1,5,5,5,15,Champion
C02725,Premium,2024,4,13,1211.45,5,5,5,15,Champion
C02765,VIP,2024,3,20,1477.82,5,5,5,15,Champion
C02848,Premium,2024,19,16,2539.92,5,5,5,15,Champion
C02868,VIP,2024,7,17,1709.05,5,5,5,15,Champion
C02908,VIP,2024,5,17,1290.8,5,5,5,15,Champion
C02923,Premium,2024,5,14,1497.88,5,5,5,15,Champion
C02947,Premium,2024,8,14,1215.61,5,5,5,15,Champion
C02953,VIP,2024,10,20,1807.91,5,5,5,15,Champion
C02976,Premium,2024,29,14,2094.08,5,5,5,15,Champion
C03012,Premium,2024,28,16,1355.84,5,5,5,15,Champion
C03013,Premium,2024,16,15,2009.89,5,5,5,15,Champion
C03016,VIP,2024,25,16,1928.37,5,5,5,15,Champion
C03091,VIP,2024,5,18,1478.1,5,5,5,15,Champion
C03129,VIP,2024,12,21,1153.84,5,5,5,15,Champion
C03131,VIP,2024,12,15,1529.56,5,5,5,15,Champion
C03138,Premium,2024,15,14,1224.36,5,5,5,15,Champion
C03148,VIP,2024,20,20,1575.61,5,5,5,15,Champion
C03172,Premium,2024,9,14,1933.34,5,5,5,15,Champion
C03201,VIP,2024,15,15,1088.24,5,5,5,15,Champion
C03202,VIP,2024,22,14,1512.84,5,5,5,15,Champion
C03221,Premium,2024,17,14,1509.16,5,5,5,15,Champion
C03248,VIP,2024,29,23,1393.39,5,5,5,15,Champion
C03273,Premium,2024,9,13,1427.54,5,5,5,15,Champion
C03310,VIP,2024,8,16,1116.91,5,5,5,15,Champion
C03370,VIP,2024,4,16,1305.57,5,5,5,15,Champion
C03372,VIP,2024,17,14,1298.45,5,5,5,15,Champion
C03377,VIP,2024,24,13,1058.27,5,5,5,15,Champion
C03387,VIP,2024,8,14,1436.02,5,5,5,15,Champion
C03404,VIP,2024,11,17,1394.46,5,5,5,15,Champion
C03444,VIP,2024,18,19,1659.73,5,5,5,15,Champion
C03478,VIP,2024,30,16,1363.2,5,5,5,15,Champion
C03492,VIP,2024,7,18,3264.87,5,5,5,15,Champion
C03566,VIP,2024,1,13,1683.12,5,5,5,15,Champion
C03583,Premium,2024,1,14,1013.48,5,5,5,15,Champion
C03604,VIP,2024,26,15,1215.9,5,5,5,15,Champion
C03626,VIP,2024,10,14,1147.18,5,5,5,15,Champion
C03649,VIP,2024,8,18,1693.27,5,5,5,15,Champion
C03714,VIP,2024,14,17,1009.56,5,5,5,15,Champion
C03718,VIP,2024,16,13,2564.33,5,5,5,15,Champion
C03722,VIP,2024,24,14,2145.28,5,5,5,15,Champion
C03731,VIP,2024,19,19,1372.05,5,5,5,15,Champion
C03742,VIP,2024,1,21,1531.49,5,5,5,15,Champion
C03747,VIP,2024,5,18,2163.16,5,5,5,15,Champion
C03785,VIP,2024,8,15,1062.64,5,5,5,15,Champion
C03879,Regular,2024,14,16,1173.32,5,5,5,15,Champion
C03881,VIP,2024,4,21,1406.33,5,5,5,15,Champion
C03923,VIP,2024,30,15,1404.68,5,5,5,15,Champion
C03952,VIP,2024,21,16,1496.68,5,5,5,15,Champion
C04012,VIP,2024,28,22,1294.23,5,5,5,15,Champion
C04041,Premium,2024,28,16,1315.91,5,5,5,15,Champion
C04061,Premium,2024,11,16,1676.52,5,5,5,15,Champion
C04068,VIP,2024,16,22,2133.63,5,5,5,15,Champion
C04085,VIP,2024,21,17,1189.23,5,5,5,15,Champion
C04091,Premium,2024,14,19,1643,5,5,5,15,Champion
C04104,VIP,2024,2,18,2016.12,5,5,5,15,Champion
C04108,VIP,2024,23,15,1071.39,5,5,5,15,Champion
C04123,Regular,2024,18,14,1306.22,5,5,5,15,Champion
C04137,VIP,2024,1,21,1330.25,5,5,5,15,Champion
C04163,Regular,2024,2,13,1248.83,5,5,5,15,Champion
C04197,VIP,2024,24,24,2646.45,5,5,5,15,Champion
C04237,VIP,2024,11,15,1187.61,5,5,5,15,Champion
C04246,VIP,2024,30,16,1357.37,5,5,5,15,Champion
C04249,Premium,2024,19,17,1011.54,5,5,5,15,Champion
C04261,VIP,2024,6,17,1913.86,5,5,5,15,Champion
C04272,Premium,2024,1,17,1194.51,5,5,5,15,Champion
C04273,VIP,2024,20,21,4122.76,5,5,5,15,Champion
C04284,VIP,2024,16,17,2530.05,5,5,5,15,Champion
C04308,VIP,2024,25,21,1262.02,5,5,5,15,Champion
C04328,Premium,2024,26,14,1006.95,5,5,5,15,Champion
C04329,VIP,2024,24,13,1302.05,5,5,5,15,Champion
C04347,VIP,2024,4,18,1898.94,5,5,5,15,Champion
C04408,VIP,2024,9,14,1049.37,5,5,5,15,Champion
C04415,Premium,2024,30,18,2226.08,5,5,5,15,Champion
C04441,Regular,2024,17,14,1019.03,5,5,5,15,Champion
C04470,VIP,2024,13,26,1816.37,5,5,5,15,Champion
C04512,VIP,2024,13,21,2390.37,5,5,5,15,Champion
C04548,Premium,2024,16,13,1424.99,5,5,5,15,Champion
